CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,QUANTIZED_INC,QUANTIZED_AGE,QUANTIZED_WORK_YEAR,target
1,0,0,0,247500.0,Working,Higher education,Single / not married,With parents,-10343,-2058,1,0,0,1,Sales staff,1.0,high,lowest,lowest,0
0,1,1,0,243000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13533,-2535,1,0,1,0,Laborers,2.0,high,low,lowest,0
1,0,0,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698,-10758,1,0,0,0,Laborers,2.0,highest,high,high,0
1,0,1,0,90000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-19867,-720,1,0,0,1,,1.0,lowest,high,lowest,0
1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23021,365243,1,0,0,0,,2.0,low,highest,lowest,0
0,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19103,-3670,1,0,0,0,Laborers,2.0,high,high,low,0
1,0,0,0,189000.0,Working,Secondary / secondary special,Married,Municipal apartment,-18452,-137,1,0,0,0,Laborers,2.0,high,high,lowest,0
1,0,0,0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14223,-1928,1,0,0,0,Laborers,2.0,lowest,low,lowest,0
1,1,1,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-21739,365243,1,0,0,0,,2.0,medium,highest,lowest,0
1,1,1,0,103500.0,State servant,Higher education,Separated,House / apartment,-17138,-8072,1,1,1,0,Core staff,1.0,lowest,medium,medium,0
0,1,1,1,180000.0,Working,Higher education,Married,With parents,-11917,-1680,1,1,0,0,Laborers,3.0,medium,low,lowest,0
1,0,0,0,126000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15344,-4461,1,0,0,0,,2.0,low,medium,low,0
1,1,0,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-11664,-460,1,1,1,0,Core staff,2.0,lowest,low,lowest,0
1,0,0,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23272,365243,1,0,1,0,,2.0,lowest,highest,lowest,0
0,1,0,2,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-12240,-4663,1,0,0,0,Core staff,4.0,medium,low,low,0
1,0,1,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18449,-9683,1,0,0,0,,1.0,high,high,high,0
1,0,1,0,270000.0,Pensioner,Higher education,Married,House / apartment,-22340,365243,1,0,0,0,,2.0,highest,highest,lowest,0
0,1,1,2,315000.0,Working,Higher education,Married,House / apartment,-16856,-1373,1,0,0,0,Core staff,4.0,highest,medium,lowest,0
1,1,0,3,675000.0,Working,Secondary / secondary special,Married,House / apartment,-13808,-1831,1,0,0,0,Managers,5.0,highest,low,lowest,0
0,0,1,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,-10414,-2742,1,1,1,0,Laborers,3.0,low,lowest,lowest,0
0,1,0,0,225000.0,Working,Higher education,Married,House / apartment,-19431,-1843,1,1,1,0,,2.0,high,high,lowest,0
0,1,1,2,315000.0,Working,Higher education,Married,House / apartment,-13803,-160,1,1,1,0,,4.0,highest,low,lowest,0
0,0,1,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12612,-2877,1,0,1,0,,3.0,highest,low,lowest,0
0,1,1,1,198000.0,Working,Secondary / secondary special,Married,House / apartment,-15427,-3307,1,1,1,0,Drivers,3.0,high,medium,low,0
0,1,0,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-20116,-248,1,1,0,0,Laborers,2.0,low,high,lowest,0
1,0,1,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21187,365243,1,0,0,0,,1.0,medium,high,lowest,0
0,1,1,2,315000.0,Working,Higher education,Married,House / apartment,-13803,-160,1,1,1,0,,4.0,highest,low,lowest,0
0,1,0,0,270000.0,Pensioner,Higher education,Married,House / apartment,-22982,365243,1,0,0,0,,2.0,highest,highest,lowest,0
0,1,1,1,405000.0,Working,Higher education,Married,House / apartment,-10530,-2165,1,0,0,0,High skill tech staff,3.0,highest,lowest,lowest,0
1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24324,365243,1,0,0,0,,1.0,low,highest,lowest,1
1,0,1,0,90000.0,Working,Higher education,Single / not married,House / apartment,-21532,-4630,1,0,0,0,Laborers,1.0,lowest,high,low,0
1,1,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12579,-3716,1,1,1,0,,3.0,medium,low,low,0
1,1,1,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,-16995,-7264,1,0,0,0,Core staff,2.0,highest,medium,medium,0
1,0,0,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20578,365243,1,0,0,0,,2.0,highest,high,lowest,0
1,0,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13387,-4341,1,0,1,0,,2.0,lowest,low,low,0
1,0,1,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23408,365243,1,0,0,0,,2.0,lowest,highest,lowest,0
0,0,1,2,225000.0,Working,Higher education,Married,House / apartment,-14841,-3868,1,0,0,0,Managers,4.0,high,medium,low,0
1,0,0,0,112500.0,Working,Secondary / secondary special,Widow,With parents,-10240,-818,1,1,1,0,Core staff,1.0,lowest,lowest,lowest,0
0,1,1,1,135000.0,Working,Higher education,Single / not married,House / apartment,-18631,-6359,1,0,0,0,Managers,3.0,low,high,medium,1
0,1,1,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,-16468,-3304,1,1,1,0,Drivers,4.0,low,medium,low,0
1,0,1,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-18865,365243,1,0,0,0,,1.0,medium,high,lowest,0
1,0,0,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18650,-10936,1,0,1,0,,2.0,low,high,high,0
0,1,1,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,1,0,0,0,High skill tech staff,3.0,high,low,low,0
0,0,1,0,382500.0,Working,Higher education,Married,House / apartment,-10136,-539,1,1,1,0,Laborers,2.0,highest,lowest,lowest,0
1,0,1,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19644,-536,1,1,0,0,Managers,2.0,low,high,lowest,0
1,0,0,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,-20363,-6679,1,1,0,0,Cleaning staff,1.0,medium,high,medium,0
1,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16817,-4410,1,0,0,1,Sales staff,2.0,high,medium,low,0
1,0,1,0,324000.0,Working,Secondary / secondary special,Separated,House / apartment,-16120,-1557,1,0,0,0,High skill tech staff,1.0,highest,medium,lowest,0
1,0,1,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,-10633,-127,1,1,0,0,Sales staff,3.0,lowest,lowest,lowest,0
1,0,1,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18997,-2320,1,0,0,0,HR staff,2.0,medium,high,lowest,0
1,0,1,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,1,0,0,0,Managers,2.0,medium,high,low,0
1,0,0,0,270000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-16999,-1140,1,1,1,0,Sales staff,1.0,highest,medium,lowest,0
0,0,0,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-9046,-1202,1,1,1,1,,1.0,medium,lowest,lowest,0
0,1,1,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12257,-1463,1,0,0,0,Laborers,2.0,highest,low,lowest,0
1,1,0,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11388,-1315,1,0,0,0,Core staff,2.0,medium,low,lowest,0
1,0,0,0,99000.0,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,,2.0,lowest,medium,low,0
1,1,1,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15443,-290,1,0,0,0,Sales staff,3.0,high,medium,lowest,0
1,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12760,-1518,1,0,0,0,,4.0,low,low,lowest,0
1,1,1,0,157500.0,Working,Higher education,Married,Co-op apartment,-22185,-347,1,1,0,0,Accountants,2.0,medium,highest,lowest,0
1,0,1,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-18794,-6358,1,0,0,0,High skill tech staff,2.0,lowest,high,medium,0
0,0,1,2,99000.0,Working,Secondary / secondary special,Married,House / apartment,-14226,-1026,1,1,1,0,Laborers,4.0,lowest,low,lowest,0
0,1,1,1,180000.0,Working,Higher education,Married,House / apartment,-14082,-1800,1,0,0,0,Managers,3.0,medium,low,lowest,0
0,1,0,1,135000.0,Working,Higher education,Married,House / apartment,-12782,-1078,1,0,0,0,Laborers,3.0,low,low,lowest,0
1,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17798,-2148,1,0,0,0,Sales staff,2.0,lowest,medium,lowest,0
0,0,0,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15244,-2908,1,1,0,1,Managers,3.0,highest,medium,lowest,0
1,1,1,0,135000.0,Working,Higher education,Married,House / apartment,-13127,-3424,1,0,1,0,Core staff,2.0,low,low,low,0
0,1,1,1,765000.0,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3.0,highest,low,lowest,0
0,0,1,1,180000.0,Working,Higher education,Married,With parents,-15670,-1654,1,0,0,0,Cooking staff,3.0,medium,medium,lowest,0
1,0,1,0,139500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20514,-5707,1,0,1,0,,2.0,medium,high,low,0
1,1,0,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12594,-3153,1,0,0,0,,2.0,highest,low,lowest,0
0,0,0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10656,-926,1,1,1,0,Laborers,1.0,medium,lowest,lowest,1
1,0,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20971,365243,1,0,1,0,,2.0,medium,high,lowest,0
1,0,1,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-18561,-3565,1,1,1,0,,1.0,lowest,high,low,0
1,0,1,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20931,365243,1,0,1,0,,2.0,lowest,high,lowest,0
1,0,1,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0,highest,medium,lowest,0
1,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20295,-3700,1,0,0,0,Laborers,2.0,high,high,low,0
1,0,1,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-11375,-1236,1,0,0,0,Sales staff,1.0,low,low,lowest,0
0,1,0,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10910,-2349,1,1,0,0,Laborers,2.0,low,lowest,lowest,0
1,1,1,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3.0,lowest,medium,medium,0
1,0,1,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520,-5488,1,0,0,0,Core staff,2.0,low,low,low,0
0,1,1,2,265500.0,Working,Higher education,Married,House / apartment,-11630,-1904,1,0,0,0,Laborers,4.0,highest,low,lowest,0
0,0,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17800,-1086,1,0,0,0,Accountants,2.0,medium,medium,lowest,1
0,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17991,-3304,1,0,0,0,,3.0,medium,high,low,0
0,0,0,1,157500.0,Working,Higher education,Married,House / apartment,-12348,-380,1,0,1,0,,3.0,medium,low,lowest,0
1,1,0,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-17081,-2927,1,0,1,0,,2.0,medium,medium,lowest,0
0,0,0,1,405000.0,Working,Secondary / secondary special,Married,With parents,-12675,-1328,1,0,0,0,Drivers,3.0,highest,low,lowest,0
0,0,1,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,-21004,-2908,1,0,0,0,,1.0,low,high,lowest,0
1,0,0,0,49500.0,Working,Secondary / secondary special,Married,House / apartment,-11624,-949,1,1,1,0,Sales staff,2.0,lowest,low,lowest,0
1,1,1,0,360000.0,State servant,Higher education,Separated,House / apartment,-19305,-1905,1,0,0,0,Core staff,1.0,highest,high,lowest,1
1,0,0,1,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13436,-2452,1,0,0,0,High skill tech staff,2.0,lowest,low,lowest,0
1,1,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13160,-6156,1,0,0,0,,4.0,high,low,low,0
1,0,1,0,180000.0,Commercial associate,Higher education,Married,With parents,-9624,-2775,1,0,0,0,Laborers,2.0,medium,lowest,lowest,0
1,1,1,1,247500.0,Working,Incomplete higher,Married,House / apartment,-14046,-353,1,0,0,0,Sales staff,3.0,high,low,lowest,0
0,0,0,1,112500.0,Working,Secondary / secondary special,Separated,With parents,-15390,-1615,1,0,0,0,Laborers,2.0,lowest,medium,lowest,0
1,0,1,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-17031,-642,1,0,0,0,Core staff,1.0,high,medium,lowest,0
1,1,0,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20458,365243,1,0,1,0,,2.0,lowest,high,lowest,0
0,1,0,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14883,-6221,1,0,1,0,Managers,2.0,medium,medium,medium,0
0,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12440,-503,1,0,1,0,Core staff,2.0,high,low,lowest,1
1,1,1,0,108000.0,Working,Secondary / secondary special,Married,Municipal apartment,-19316,-6039,1,0,0,0,Core staff,2.0,lowest,high,low,0
1,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,high,high,medium,0
1,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11749,-992,1,0,0,0,Medicine staff,2.0,medium,low,lowest,0
0,1,1,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,1,0,0,0,High skill tech staff,3.0,high,low,low,0
0,0,1,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20491,365243,1,0,0,0,,2.0,medium,high,lowest,0
0,1,1,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-10136,-2441,1,0,0,0,Laborers,2.0,low,lowest,lowest,0
1,0,1,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19089,365243,1,0,0,0,,1.0,high,high,lowest,0
1,0,0,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11688,-1162,1,1,0,0,Laborers,2.0,lowest,low,lowest,0
1,0,1,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-17921,-5008,1,0,0,0,Sales staff,2.0,medium,high,low,0
1,1,1,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-17235,-417,1,0,0,0,Laborers,2.0,high,medium,lowest,0
1,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18364,-1227,1,0,0,0,Sales staff,2.0,medium,high,lowest,0
0,0,1,0,180000.0,Working,Lower secondary,Single / not married,House / apartment,-14663,-1188,1,0,0,0,Drivers,1.0,medium,medium,lowest,0
1,0,1,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18975,-751,1,1,1,0,Core staff,2.0,lowest,high,lowest,1
0,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14495,-3505,1,0,1,0,Laborers,2.0,low,low,low,0
0,1,0,0,76500.0,Working,Higher education,Married,House / apartment,-9628,-2356,1,0,0,0,High skill tech staff,2.0,lowest,lowest,lowest,0
0,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15774,-2901,1,0,1,0,High skill tech staff,2.0,low,medium,lowest,0
1,0,0,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-17401,-1346,1,1,0,0,,2.0,lowest,medium,lowest,0
1,1,1,1,135000.0,Working,Secondary / secondary special,Married,With parents,-10532,-117,1,0,0,0,Private service staff,3.0,low,lowest,lowest,0
1,0,1,0,216000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20024,365243,1,0,0,0,,1.0,high,high,lowest,1
1,0,1,0,247500.0,State servant,Higher education,Widow,House / apartment,-19955,-6200,1,0,0,0,,1.0,high,high,low,0
1,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20362,365243,1,0,0,0,,2.0,lowest,high,lowest,0
1,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15047,-1720,1,1,0,0,Laborers,2.0,high,medium,lowest,0
1,0,0,1,112500.0,Commercial associate,Higher education,Married,House / apartment,-10339,-248,1,1,1,0,Core staff,3.0,lowest,lowest,lowest,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-18873,-12169,1,1,1,1,Laborers,2.0,high,high,high,0
1,0,1,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-14400,-2512,1,0,0,0,Medicine staff,3.0,highest,low,lowest,0
1,0,0,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22734,365243,1,0,0,0,,2.0,lowest,highest,lowest,0
1,0,0,1,180000.0,Working,Higher education,Married,House / apartment,-11630,-3769,1,0,0,0,Laborers,3.0,medium,low,low,1
1,0,1,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0,high,highest,lowest,0
1,1,1,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19046,-5618,1,0,0,0,Laborers,1.0,high,high,low,0
1,0,1,1,256500.0,State servant,Higher education,Married,House / apartment,-17594,-1315,1,0,1,0,Managers,3.0,highest,medium,lowest,0
0,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15171,-1508,1,0,0,0,Drivers,3.0,lowest,medium,lowest,0
1,0,1,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-23033,-1778,1,0,1,1,Medicine staff,1.0,medium,highest,lowest,0
1,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19738,-286,1,1,0,0,Sales staff,2.0,lowest,high,lowest,0
1,0,1,0,360000.0,State servant,Higher education,Married,House / apartment,-16182,-3163,1,0,1,0,Managers,2.0,highest,medium,lowest,0
1,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19922,-1128,1,0,0,0,,2.0,medium,high,lowest,0
1,0,1,0,166500.0,Working,Secondary / secondary special,Widow,House / apartment,-18001,-3160,1,1,1,0,,1.0,medium,high,lowest,0
1,0,1,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-15090,-3138,1,0,0,0,Sales staff,3.0,low,medium,lowest,0
1,0,0,0,202500.0,Working,Higher education,Single / not married,Rented apartment,-19586,-1309,1,0,1,1,Managers,1.0,high,high,lowest,0
1,0,0,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14687,-7401,1,1,1,0,High skill tech staff,3.0,medium,medium,medium,0
